edf_filename,selection_type,ieeg_file_name,timestamp_sec,spikenet2_probability,localized_channel,best_channel_1,best_prob_1,best_channel_2,best_prob_2
spike_EMU2591_Day01_1_47661.0000.edf,spike,EMU2591_Day01_1,47661.0,0.9525232315063475,T5,T5,0.8602527976036072,Fp1,0.8637945652008057
spike_EMU2591_Day01_1_37267.8125.edf,spike,EMU2591_Day01_1,37267.8125,0.9838862419128418,Fp1,Fp1,0.8560755252838135,C4,0.8854684233665466
spike_EMU2591_Day01_1_35962.8750.edf,spike,EMU2591_Day01_1,35962.875,0.9551125168800354,F7,F7,0.8178799152374268,F4,0.8294700980186462
spike_EMU0971_Day01_1_67123.8438.edf,spike,EMU0971_Day01_1,67123.84375,0.8733108043670654,T5,T5,0.6870720386505127,P4,0.7198845744132996
spike_EMU2591_Day01_1_35093.9375.edf,spike,EMU2591_Day01_1,35093.9375,0.9795160889625548,P3,P3,0.9289178252220154,C3,0.9323415756225586
spike_EMU2591_Day01_1_36184.7500.edf,spike,EMU2591_Day01_1,36184.75,0.9731075167655944,T3,T3,0.9054089784622192,F3,0.91780287027359
spike_EMU2206_Day01_1_32183.9688.edf,spike,EMU2206_Day01_1,32183.96875,0.9414966702461244,C3,C3,0.5004384517669678,F3,0.7086507678031921
spike_EMU2591_Day01_1_6906.4766.edf,spike,EMU2591_Day01_1,6906.476562,0.938504993915558,T6,T6,0.0080732218921184,F7,0.6624405384063721
spike_EMU2591_Day01_1_38385.6250.edf,spike,EMU2591_Day01_1,38385.625,0.962263822555542,Fp1,Fp1,0.8591585755348206,O1,0.8742691278457642
spike_EMU2591_Day01_1_48373.6250.edf,spike,EMU2591_Day01_1,48373.625,0.9409063458442688,C3,C3,0.7761685252189636,F4,0.8161233067512512
spike_EMU2591_Day01_1_35182.5000.edf,spike,EMU2591_Day01_1,35182.5,0.9912772178649902,F4,F4,0.9584312438964844,F3,0.9695879220962524
spike_EMU0971_Day01_1_44853.5625.edf,spike,EMU0971_Day01_1,44853.5625,0.8536925315856934,T5,T5,0.4228823781013489,O2,0.6959947943687439
spike_EMU2591_Day01_1_14503.2227.edf,spike,EMU2591_Day01_1,14503.222656,0.9754544496536256,T4,T4,0.912581503391266,F3,0.9129995703697203
spike_EMU2591_Day01_1_37320.6250.edf,spike,EMU2591_Day01_1,37320.625,0.9441611170768738,O1,O1,0.7114575505256653,C4,0.747467577457428
spike_EMU2206_Day01_1_52045.0312.edf,spike,EMU2206_Day01_1,52045.03125,0.9481235146522522,T4,T4,0.0640282556414604,F8,0.7430469989776611
spike_EMU2591_Day01_1_37336.1250.edf,spike,EMU2591_Day01_1,37336.125,0.972861349582672,F4,F4,0.900786280632019,F8,0.9219544529914856
spike_EMU2591_Day01_1_35340.9375.edf,spike,EMU2591_Day01_1,35340.9375,0.8985430002212524,T6,T6,0.8307834267616272,O2,0.8385339975357056
spike_EMU2206_Day01_1_32529.6562.edf,spike,EMU2206_Day01_1,32529.65625,0.925015926361084,F8,F8,0.4058032035827636,O2,0.5096409916877747
spike_EMU0971_Day01_1_27944.2500.edf,spike,EMU0971_Day01_1,27944.25,0.8793731927871704,P4,P4,0.0059021571651101,Fp2,0.6069689393043518
spike_EMU2591_Day01_1_21002.5625.edf,spike,EMU2591_Day01_1,21002.5625,0.9691103100776672,Fp2,Fp2,0.7949771285057068,F4,0.8749803304672241
spike_EMU2591_Day01_1_16683.1250.edf,spike,EMU2591_Day01_1,16683.125,0.988138735294342,F3,F3,0.9206281304359436,F4,0.9429337978363036
spike_EMU2591_Day01_1_35796.5000.edf,spike,EMU2591_Day01_1,35796.5,0.9174985885620116,F8,F8,0.7215978503227234,Fp1,0.7395405173301697
spike_EMU2591_Day01_1_48934.3750.edf,spike,EMU2591_Day01_1,48934.375,0.9432595372200012,F3,F3,0.784003496170044,F4,0.8452990055084229
spike_EMU2591_Day01_1_34821.6875.edf,spike,EMU2591_Day01_1,34821.6875,0.9715092182159424,F4,F4,0.9122215509414672,F3,0.9183881878852844
spike_EMU2480_Day01_1_5606.9492.edf,spike,EMU2480_Day01_1,5606.949218,0.848109245300293,T5,T5,0.4064627885818481,T6,0.6366112232208252
spike_EMU2591_Day01_1_36195.0000.edf,spike,EMU2591_Day01_1,36195.0,0.8836849927902222,F8,F8,0.5585915446281433,C4,0.757079005241394
spike_EMU2591_Day01_1_39231.8750.edf,spike,EMU2591_Day01_1,39231.875,0.9679769277572632,Fp2,Fp2,0.8731189966201782,F3,0.8881202936172485
spike_EMU2591_Day01_1_37897.0625.edf,spike,EMU2591_Day01_1,37897.0625,0.976362407207489,C4,C4,0.8018006086349487,F3,0.8331725001335144
spike_EMU2591_Day01_1_37769.0000.edf,spike,EMU2591_Day01_1,37769.0,0.9493680000305176,P3,P3,0.7794689536094666,F4,0.8924055695533752
spike_EMU2591_Day01_1_42260.7500.edf,spike,EMU2591_Day01_1,42260.75,0.937584102153778,O1,O1,0.720147430896759,Fp2,0.7974363565444946
spike_EMU2591_Day01_1_36743.7500.edf,spike,EMU2591_Day01_1,36743.75,0.8793374300003052,P4,P4,0.6764834523200989,C3,0.7074643969535828
spike_EMU0971_Day01_1_15167.3125.edf,spike,EMU0971_Day01_1,15167.3125,0.9265311360359192,O2,O2,0.7074873447418213,Fp2,0.7727986574172974
